iter	Passed	Remaining
3219	192866	106615
3220	192919	106552
3221	192970	106487
3222	193028	106426
3223	193081	106362
3224	193134	106298
3225	193186	106234
3226	193245	106174
3227	193301	106112
3228	193359	106051
3229	193413	105988
3230	193466	105924
3231	193520	105861
3232	193570	105796
3233	193626	105734
3234	193684	105673
3235	193739	105610
3236	193801	105551
3237	193864	105494
3238	193932	105438
3239	193986	105375
3240	194036	105310
3241	194099	105252
3242	194154	105189
3243	194210	105127
3244	194278	105071
3245	194336	105011
3246	194386	104945
3247	194435	104880
3248	194484	104814
3249	194535	104749
3250	194584	104684
3251	194646	104625
3252	194722	104574
3253	194780	104513
3254	194847	104457
3255	194926	104408
3256	194990	104350
3257	195046	104288
3258	195098	104224
3259	195158	104164
3260	195218	104104
3261	195274	104042
3262	195357	103995
3263	195414	103933
3264	195467	103869
3265	195523	103808
3266	195577	103745
3267	195628	103680
3268	195691	103622
3269	195747	103560
3270	195803	103498
3271	195861	103437
3272	195934	103384
3273	196006	103331
3274	196073	103275
3275	196141	103219
3276	196198	103158
3277	196260	103099
3278	196337	103048
3279	196404	102992
3280	196460	102930
3281	196520	102870
3282	196584	102812
3283	196651	102757
3284	196722	102702
3285	196783	102643
3286	196851	102588
3287	196916	102530
3288	196973	102469
3289	197033	102409
3290	197100	102353
3291	197163	102294
3292	197227	102237
3293	197285	102176
3294	197338	102113
3295	197403	102055
3296	197463	101995
3297	197520	101934
3298	197571	101870
3299	197631	101810
3300	197734	101772
3301	197792	101711
3302	197863	101657
3303	197922	101597
3304	197979	101535
3305	198035	101473
3306	198092	101412
3307	198162	101357
3308	198215	101294
3309	198271	101232
3310	198329	101171
3311	198389	101111
3312	198446	101050
3313	198502	100988
3314	198562	100928
3315	198615	100865
3316	198680	100807
3317	198733	100744
3318	198800	100687
3319	198867	100631
3320	198923	100570
3321	198975	100506
3322	199031	100444
3323	199083	100380
3324	199146	100322
3325	199204	100261
3326	199262	100200
3327	199313	100135
3328	199362	100070
3329	199416	100007
3330	199479	99949
3331	199532	99886
3332	199585	99822
3333	199638	99759
3334	199701	99701
3335	199758	99639
3336	199818	99580
3337	199879	99520
3338	199939	99460
3339	199992	99397
3340	200059	99340
3341	200120	99281
3342	200175	99219
3343	200225	99154
3344	200282	99093
3345	200339	99032
3346	200397	98971
3347	200452	98909
3348	200506	98846
3349	200568	98787
3350	200624	98725
3351	200683	98665
3352	200740	98604
3353	200800	98544
3354	200862	98485
3355	200910	98419
3356	200964	98356
3357	201018	98294
3358	201077	98234
3359	201137	98174
3360	201196	98113
3361	201264	98058
3362	201320	97996
3363	201380	97936
3364	201436	97874
3365	201491	97812
3366	201553	97753
3367	201614	97694
3368	201672	97633
3369	201724	97569
3370	201786	97511
3371	201851	97453
3372	201914	97395
3373	201965	97331
3374	202021	97269
3375	202074	97206
3376	202130	97144
3377	202187	97083
3378	202246	97023
3379	202300	96960
3380	202355	96898
3381	202412	96837
3382	202505	96793
3383	202565	96733
3384	202629	96675
3385	202701	96621
3386	202753	96557
3387	202817	96499
3388	202875	96438
3389	202932	96377
3390	202986	96315
3391	203043	96254
3392	203099	96192
3393	203155	96130
3394	203216	96071
3395	203274	96010
3396	203331	95949
3397	203423	95904
3398	203505	95855
3399	203591	95807
3400	203675	95759
3401	203744	95703
3402	203815	95649
3403	203884	95593
3404	203949	95535
3405	204009	95476
3406	204070	95416
3407	204137	95359
3408	204206	95304
3409	204265	95243
3410	204326	95184
3411	204394	95128
3412	204456	95069
3413	204516	95009
3414	204581	94952
3415	204661	94901
3416	204726	94843
3417	204798	94789
3418	204855	94728
3419	204910	94666
3420	204960	94601
3421	205027	94545
3422	205082	94482
3423	205155	94428
3424	205212	94367
3425	205271	94307
3426	205323	94243
3427	205371	94178
3428	205424	94115
3429	205477	94052
3430	205532	93990
3431	205587	93928
3432	205639	93864
3433	205699	93804
3434	205758	93744
3435	205827	93688
3436	205888	93629
3437	205938	93564
3438	205997	93504
3439	206052	93442
3440	206104	93379
3441	206163	93318
3442	206216	93255
3443	206287	93200
3444	206337	93136
3445	206398	93077
3446	206452	93014
3447	206510	92953
3448	206565	92891
3449	206628	92832
3450	206681	92769
3451	206738	92708
3452	206806	92652
3453	206863	92591
3454	206913	92526
3455	206963	92462
3456	207022	92402
3457	207081	92342
3458	207131	92277
3459	207181	92213
3460	207245	92155
3461	207309	92097
3462	207362	92034
3463	207417	91972
3464	207472	91910
3465	207529	91849
3466	207581	91785
3467	207646	91728
3468	207698	91665
3469	207757	91604
3470	207880	91572
3471	207946	91515
3472	208008	91456
3473	208074	91399
3474	208130	91337
3475	208184	91275
3476	208240	91213
3477	208298	91153
3478	208356	91092
3479	208411	91030
3480	208468	90969
3481	208521	90906
3482	208579	90845
3483	208632	90782
3484	208688	90720
3485	208750	90662
3486	208816	90604
3487	208877	90545
3488	208932	90483
3489	208986	90421
3490	209043	90360
3491	209096	90297
3492	209151	90235
3493	209205	90172
3494	209262	90111
3495	209313	90048
3496	209366	89984
3497	209417	89921
3498	209470	89858
3499	209526	89797
3500	209575	89732
3501	209636	89673
3502	209692	89611
3503	209753	89552
3504	209816	89493
3505	209884	89437
3506	209942	89376
3507	209996	89314
3508	210061	89256
3509	210122	89197
3510	210184	89138
3511	210239	89076
3512	210290	89012
3513	210345	88950
3514	210400	88889
3515	210454	88826
3516	210507	88763
3517	210570	88705
3518	210624	88643
3519	210686	88584
3520	210747	88524
3521	210808	88465
3522	210867	88405
3523	210930	88346
3524	210995	88289
3525	211049	88226
3526	211105	88164
3527	211163	88104
3528	211227	88046
3529	211283	87984
3530	211339	87923
3531	211395	87861
3532	211443	87797
3533	211492	87732
3534	211544	87669
3535	211593	87605
3536	211652	87545
3537	211710	87484
3538	211770	87424
3539	211816	87359
3540	211868	87296
3541	211932	87238
3542	211992	87178
3543	212046	87116
3544	212105	87055
3545	212162	86994
3546	212218	86933
3547	212286	86876
3548	212349	86818
3549	212410	86759
3550	212476	86701
3551	212541	86644
3552	212606	86586
3553	212678	86531
3554	212742	86473
3555	212802	86413
3556	212856	86351
3557	212924	86295
3558	212994	86239
3559	213074	86187
3560	213156	86136
3561	213226	86080
3562	213288	86021
3563	213349	85962
3564	213416	85905
3565	213477	85846
3566	213538	85786
3567	213601	85727
3568	213665	85669
3569	213725	85610
3570	213806	85558
3571	213871	85500
3572	213927	85439
3573	213996	85383
3574	214069	85328
3575	214127	85267
3576	214191	85209
3577	214248	85148
3578	214301	85085
3579	214365	85027
3580	214419	84965
3581	214482	84906
3582	214533	84843
3583	214589	84782
3584	214641	84718
3585	214746	84677
3586	214804	84616
3587	214859	84554
3588	214923	84496
3589	214987	84437
3590	215047	84378
3591	215108	84318
3592	215163	84257
3593	215225	84197
3594	215277	84134
3595	215339	84075
3596	215394	84014
3597	215448	83951
3598	215509	83892
3599	215560	83829
3600	215616	83767
3601	215665	83703
3602	215728	83644
3603	215791	83586
3604	215847	83524
3605	215904	83463
3606	215959	83402
3607	216017	83341
3608	216078	83282
3609	216134	83220
3610	216196	83161
3611	216248	83098
3612	216308	83038
3613	216365	82978
3614	216423	82917
3615	216481	82856
3616	216538	82795
3617	216590	82732
3618	216645	82671
3619	216706	82612
3620	216766	82551
3621	216815	82488
3622	216874	82427
3623	216930	82366
3624	216984	82304
3625	217039	82242
3626	217100	82183
3627	217162	82124
3628	217211	82060
3629	217270	82000
3630	217327	81939
3631	217389	81880
3632	217448	81820
3633	217504	81758
3634	217562	81698
3635	217617	81636
3636	217669	81573
3637	217725	81512
3638	217795	81456
3639	217852	81395
3640	217910	81334
3641	217968	81274
3642	218027	81214
3643	218077	81150
3644	218141	81092
3645	218196	81030
3646	218253	80969
3647	218309	80908
3648	218365	80847
3649	218418	80784
3650	218470	80722
3651	218530	80662
3652	218590	80602
3653	218653	80543
3654	218713	80484
3655	218767	80422
3656	218822	80360
3657	218878	80299
3658	218932	80237
3659	218996	80179
3660	219053	80118
3661	219108	80056
3662	219167	79996
3663	219230	79937
3664	219286	79876
3665	219344	79816
3666	219397	79753
3667	219452	79691
3668	219505	79629
3669	219563	79569
3670	219624	79509
3671	219681	79448
3672	219745	79390
3673	219802	79330
3674	219857	79268
3675	219911	79206
3676	219964	79144
3677	220021	79083
3678	220079	79022
3679	220130	78959
3680	220192	78900
3681	220252	78841
3682	220305	78778
3683	220360	78717
3684	220423	78658
3685	220473	78595
3686	220538	78537
3687	220595	78476
3688	220656	78417
3689	220721	78359
3690	220776	78297
3691	220832	78236
3692	220883	78173
3693	220938	78112
3694	220993	78050
3695	221054	77991
3696	221113	77930
3697	221176	77872
3698	221228	77809
3699	221285	77749
3700	221355	77692
3701	221406	77629
3702	221467	77570
3703	221526	77510
3704	221585	77450
3705	221639	77388
3706	221712	77333
3707	221771	77273
3708	221831	77213
3709	221879	77149
3710	221930	77086
3711	221982	77024
3712	222049	76966
3713	222110	76907
3714	222165	76845
3715	222217	76783
3716	222267	76720
3717	222323	76659
3718	222381	76598
3719	222443	76539
3720	222493	76476
3721	222554	76417
3722	222618	76358
3723	222681	76300
3724	222743	76240
3725	222806	76182
3726	222864	76121
3727	222914	76058
3728	222967	75996
3729	223035	75939
3730	223111	75885
3731	223195	75833
3732	223261	75776
3733	223329	75719
3734	223408	75665
3735	223470	75606
3736	223528	75546
3737	223602	75491
3738	223661	75431
3739	223729	75374
3740	223803	75319
3741	223875	75263
3742	223928	75201
3743	223994	75143
3744	224052	75082
3745	224115	75024
3746	224177	74965
3747	224231	74903
3748	224297	74845
3749	224358	74786
3750	224421	74727
3751	224487	74669
3752	224554	74612
3753	224619	74554
3754	224724	74509
3755	224792	74451
3756	224856	74393
3757	224930	74338
3758	225008	74284
3759	225097	74234
3760	225185	74183
3761	225268	74131
3762	225338	74074
3763	225405	74017
3764	225483	73963
3765	225547	73904
3766	225621	73849
3767	225696	73794
3768	225773	73740
3769	225842	73683
3770	225907	73625
3771	225984	73570
3772	226073	73520
3773	226133	73460
3774	226199	73402
3775	226250	73339
3776	226304	73277
3777	226357	73215
3778	226413	73154
3779	226469	73093
3780	226543	73037
3781	226624	72984
3782	226703	72931
3783	226766	72872
3784	226826	72812
3785	226896	72755
3786	226966	72698
3787	227029	72639
3788	227092	72580
3789	227166	72525
3790	227238	72469
3791	227309	72412
3792	227374	72354
3793	227441	72297
3794	227510	72239
3795	227592	72186
3796	227698	72141
3797	227782	72089
3798	227877	72040
3799	227951	71984
3800	228019	71927
3801	228090	71870
3802	228153	71811
3803	228210	71750
3804	228261	71687
3805	228317	71626
3806	228372	71565
3807	228433	71505
3808	228499	71447
3809	228557	71386
3810	228632	71331
3811	228696	71272
3812	228749	71210
3813	228809	71150
3814	228869	71090
3815	228926	71029
3816	228991	70971
3817	229057	70913
3818	229109	70850
3819	229173	70791
3820	229229	70730
3821	229302	70674
3822	229362	70614
3823	229424	70555
3824	229480	70493
3825	229531	70431
3826	229586	70369
3827	229658	70313
3828	229714	70252
3829	229764	70189
3830	229817	70126
3831	229871	70065
3832	229925	70003
3833	229987	69944
3834	230044	69883
3835	230092	69819
3836	230143	69756
3837	230201	69696
3838	230249	69632
3839	230303	69570
3840	230362	69510
3841	230425	69451
3842	230478	69389
3843	230535	69328
3844	230600	69270
3845	230662	69210
3846	230721	69150
3847	230770	69087
3848	230830	69027
3849	230879	68964
3850	230935	68902
3851	230994	68842
3852	231055	68782
3853	231110	68721
3854	231165	68659
3855	231219	68598
3856	231283	68539
3857	231332	68476
3858	231392	68416
3859	231449	68355
3860	231507	68295
3861	231561	68233
3862	231622	68173
3863	231679	68112
3864	231739	68052
3865	231796	67991
3866	231845	67928
3867	231905	67868
3868	231961	67807
3869	232020	67747
3870	232075	67686
3871	232135	67626
3872	232190	67565
3873	232249	67504
3874	232308	67444
3875	232362	67382
3876	232424	67323
3877	232490	67265
3878	232542	67202
3879	232611	67145
3880	232669	67085
3881	232725	67023
3882	232784	66963
3883	232833	66900
3884	232884	66838
3885	232944	66778
3886	233002	66717
3887	233057	66656
3888	233111	66594
3889	233168	66533
3890	233222	66472
3891	233281	66412
3892	233344	66352
3893	233396	66290
3894	233455	66230
3895	233514	66170
3896	233568	66108
3897	233635	66050
3898	233693	65990
3899	233758	65932
3900	233813	65870
3901	233868	65809
3902	233924	65748
3903	233981	65687
3904	234033	65625
3905	234087	65563
3906	234145	65503
3907	234199	65441
3908	234254	65380
3909	234309	65319
3910	234367	65258
3911	234422	65197
3912	234482	65137
3913	234549	65079
3914	234624	65023
3915	234690	64965
3916	234746	64904
3917	234803	64843
3918	234861	64783
3919	234913	64721
3920	234973	64661
3921	235026	64599
3922	235084	64538
3923	235145	64479
3924	235208	64420
3925	235260	64358
3926	235313	64296
3927	235363	64233
3928	235415	64171
3929	235484	64114
3930	235543	64053
3931	235612	63996
3932	235675	63937
3933	235735	63877
3934	235790	63816
3935	235842	63754
3936	235897	63693
3937	235953	63631
3938	236009	63570
3939	236066	63510
3940	236134	63452
3941	236190	63391
3942	236237	63328
3943	236292	63266
3944	236343	63204
3945	236399	63143
3946	236455	63082
3947	236515	63022
3948	236575	62962
3949	236640	62904
3950	236700	62844
3951	236755	62783
3952	236812	62722
3953	236865	62660
3954	236924	62600
3955	236980	62539
3956	237037	62479
3957	237096	62418
3958	237153	62358
3959	237206	62296
3960	237263	62236
3961	237320	62175
3962	237380	62115
3963	237440	62055
3964	237506	61997
3965	237576	61939
3966	237631	61878
3967	237694	61819
3968	237747	61758
3969	237802	61696
3970	237858	61635
3971	237911	61574
3972	237971	61514
3973	238027	61453
3974	238078	61391
3975	238136	61331
3976	238201	61272
3977	238263	61212
3978	238315	61151
3979	238376	61091
3980	238427	61029
3981	238480	60967
3982	238543	60908
3983	238617	60852
3984	238692	60796
3985	238761	60738
3986	238820	60678
3987	238882	60619
3988	238944	60559
3989	239008	60500
3990	239067	60440
3991	239130	60381
3992	239195	60322
3993	239254	60262
3994	239314	60203
3995	239379	60144
3996	239442	60085
3997	239511	60027
3998	239579	59969
3999	239651	59912
4000	239722	59855
4001	239794	59798
4002	239864	59741
4003	239932	59683
4004	239987	59622
4005	240050	59563
4006	240103	59501
4007	240161	59441
4008	240212	59379
4009	240264	59317
4010	240319	59256
4011	240373	59194
4012	240422	59132
4013	240480	59071
4014	240537	59011
4015	240600	58951
4016	240656	58891
4017	240712	58830
4018	240768	58769
4019	240822	58707
4020	240877	58646
4021	240930	58585
4022	240981	58523
4023	241040	58463
4024	241095	58402
4025	241144	58339
4026	241205	58279
4027	241267	58220
4028	241322	58159
4029	241380	58099
4030	241433	58037
4031	241494	57977
4032	241553	57917
4033	241618	57859
4034	241675	57798
4035	241732	57737
4036	241787	57676
4037	241849	57617
4038	241903	57556
4039	241954	57494
4040	242016	57434
4041	242068	57373
4042	242119	57311
4043	242167	57248
4044	242226	57188
4045	242284	57127
4046	242336	57066
4047	242397	57006
4048	242460	56947
4049	242518	56887
4050	242583	56828
4051	242635	56766
4052	242693	56706
4053	242748	56645
4054	242805	56584
4055	242863	56524
4056	242922	56464
4057	242979	56403
4058	243040	56344
4059	243118	56288
4060	243236	56241
4061	243315	56186
4062	243378	56127
4063	243437	56067
4064	243490	56005
4065	243559	55948
4066	243614	55886
4067	243681	55828
4068	243732	55766
4069	243781	55704
4070	243839	55644
4071	243896	55583
4072	243958	55523
4073	244017	55464
4074	244067	55401
4075	244120	55340
4076	244192	55283
4077	244253	55223
4078	244308	55162
4079	244359	55100
4080	244433	55043
4081	244492	54983
4082	244563	54926
4083	244625	54867
4084	244685	54807
4085	244740	54746
4086	244802	54686
4087	244857	54625
4088	244916	54565
4089	244980	54506
4090	245027	54443
4091	245081	54382
4092	245132	54320
4093	245193	54261
4094	245256	54201
4095	245306	54139
4096	245370	54080
4097	245422	54019
4098	245487	53960
4099	245553	53901
4100	245619	53843
4101	245674	53782
4102	245731	53721
4103	245790	53661
4104	245842	53600
4105	245900	53540
4106	245959	53479
4107	246011	53418
4108	246072	53358
4109	246131	53298
4110	246187	53237
4111	246252	53179
4112	246306	53117
4113	246362	53057
4114	246417	52996
4115	246476	52936
4116	246536	52876
4117	246601	52817
4118	246662	52757
4119	246723	52698
4120	246772	52636
4121	246835	52576
4122	246895	52517
4123	246945	52454
4124	246999	52393
4125	247054	52332
4126	247113	52272
4127	247165	52211
4128	247223	52150
4129	247285	52091
4130	247345	52031
4131	247400	51970
4132	247463	51911
4133	247528	51852
4134	247592	51793
4135	247645	51732
4136	247698	51671
4137	247752	51610
4138	247816	51551
4139	247880	51492
4140	247931	51430
4141	247992	51370
4142	248047	51309
4143	248097	51248
4144	248149	51186
4145	248211	51126
4146	248265	51065
4147	248327	51006
4148	248388	50946
4149	248438	50885
4150	248494	50824
4151	248552	50764
4152	248615	50704
4153	248665	50643
4154	248717	50581
4155	248775	50521
4156	248838	50462
4157	248890	50400
4158	248949	50340
4159	249004	50279
4160	249067	50220
4161	249117	50158
4162	249168	50096
4163	249222	50035
4164	249275	49974
4165	249334	49914
4166	249395	49855
4167	249444	49793
4168	249520	49736
4169	249582	49677
4170	249639	49616
4171	249743	49565
4172	249797	49504
4173	249858	49445
4174	249918	49385
4175	249977	49325
4176	250033	49264
4177	250094	49204
4178	250159	49145
4179	250226	49087
4180	250293	49029
4181	250358	48970
4182	250424	48911
4183	250504	48855
4184	250568	48796
4185	250638	48738
4186	250707	48680
4187	250767	48620
4188	250836	48562
4189	250900	48503
4190	250964	48444
4191	251032	48386
4192	251091	48325
4193	251156	48267
4194	251229	48209
4195	251297	48151
4196	251363	48092
4197	251433	48034
4198	251498	47975
4199	251557	47915
4200	251614	47855
4201	251663	47793
4202	251716	47732
4203	251767	47670
4204	251829	47610
4205	251884	47550
4206	251936	47488
4207	251987	47427
4208	252044	47366
4209	252101	47306
4210	252158	47246
4211	252207	47184
4212	252263	47123
4213	252357	47070
4214	252469	47019
4215	252532	46960
4216	252584	46899
4217	252639	46838
4218	252695	46777
4219	252752	46717
4220	252812	46657
4221	252876	46598
4222	252929	46537
4223	252983	46476
4224	253042	46416
4225	253101	46356
4226	253156	46295
4227	253209	46234
4228	253267	46173
4229	253327	46113
4230	253395	46055
4231	253458	45996
4232	253526	45937
4233	253589	45878
4234	253651	45819
4235	253705	45757
4236	253756	45696
4237	253817	45636
4238	253874	45576
4239	253936	45516
4240	253996	45457
4241	254050	45396
4242	254119	45337
4243	254196	45280
4244	254245	45219
4245	254296	45157
4246	254350	45096
4247	254440	45042
4248	254517	44985
4249	254584	44926
4250	254638	44865
4251	254697	44805
4252	254749	44744
4253	254807	44684
4254	254867	44624
4255	254917	44562
4256	254979	44503
4257	255031	44441
4258	255082	44380
4259	255137	44319
4260	255194	44259
4261	255251	44198
4262	255304	44137
4263	255363	44077
4264	255434	44019
4265	255488	43958
4266	255562	43901
4267	255627	43842
4268	255681	43781
4269	255755	43724
4270	255819	43664
4271	255868	43602
4272	255929	43543
4273	255997	43484
4274	256049	43423
4275	256112	43364
4276	256163	43302
4277	256218	43242
4278	256272	43181
4279	256329	43120
4280	256388	43060
4281	256451	43001
4282	256505	42940
4283	256563	42880
4284	256624	42820
4285	256685	42760
4286	256735	42699
4287	256794	42639
4288	256855	42579
4289	256912	42519
4290	256962	42457
4291	257009	42395
4292	257066	42335
4293	257120	42274
4294	257175	42213
4295	257231	42153
4296	257283	42092
4297	257349	42033
4298	257410	41973
4299	257476	41914
4300	257542	41855
4301	257596	41795
4302	257660	41735
4303	257710	41674
4304	257769	41614
4305	257822	41553
4306	257878	41492
4307	257952	41435
4308	258014	41375
4309	258078	41316
4310	258131	41255
4311	258185	41194
4312	258237	41133
4313	258291	41072
4314	258351	41012
4315	258410	40952
4316	258469	40892
4317	258517	40831
4318	258575	40771
4319	258626	40709
4320	258690	40650
4321	258739	40588
4322	258800	40529
4323	258854	40468
4324	258918	40409
4325	258974	40348
4326	259031	40288
4327	259088	40228
4328	259141	40167
4329	259198	40106
4330	259251	40045
4331	259313	39986
4332	259376	39927
4333	259439	39867
4334	259497	39807
4335	259554	39747
4336	259613	39687
4337	259662	39625
4338	259719	39565
4339	259770	39504
4340	259829	39444
4341	259882	39383
4342	259947	39324
4343	260000	39263
4344	260063	39204
4345	260113	39142
4346	260166	39081
4347	260224	39021
4348	260271	38959
4349	260331	38900
4350	260387	38839
4351	260450	38780
4352	260514	38721
4353	260567	38660
4354	260622	38599
4355	260670	38538
4356	260719	38476
4357	260773	38415
4358	260830	38355
4359	260884	38294
4360	260938	38234
4361	261002	38174
4362	261061	38115
4363	261117	38054
4364	261171	37993
4365	261223	37932
4366	261277	37872
4367	261334	37812
4368	261399	37753
4369	261468	37694
4370	261531	37635
4371	261583	37574
4372	261647	37514
4373	261713	37456
4374	261777	37396
4375	261848	37338
4376	261913	37279
4377	261973	37219
4378	262034	37159
4379	262099	37100
4380	262164	37041
4381	262228	36982
4382	262291	36923
4383	262352	36863
4384	262424	36805
4385	262489	36746
4386	262548	36686
4387	262609	36626
4388	262674	36567
4389	262743	36508
4390	262805	36449
4391	262875	36390
4392	262943	36332
4393	263006	36272
4394	263059	36211
4395	263119	36152
4396	263175	36091
4397	263229	36030
4398	263286	35970
4399	263344	35910
4400	263404	35850
4401	263464	35790
4402	263518	35730
4403	263572	35669
4404	263625	35608
4405	263684	35548
4406	263741	35488
4407	263794	35428
4408	263850	35367
4409	263919	35309
4410	263981	35249
4411	264047	35190
4412	264101	35129
4413	264158	35069
4414	264209	35008
4415	264270	34948
4416	264329	34888
4417	264386	34828
4418	264452	34769
4419	264503	34708
4420	264556	34647
4421	264611	34587
4422	264672	34527
4423	264731	34467
4424	264798	34408
4425	264859	34349
4426	264906	34287
4427	264968	34228
4428	265020	34167
4429	265083	34107
4430	265140	34047
4431	265197	33987
4432	265259	33927
4433	265316	33867
4434	265384	33808
4435	265451	33749
4436	265510	33689
4437	265569	33630
4438	265620	33569
4439	265676	33508
4440	265736	33448
4441	265794	33388
4442	265848	33328
4443	265902	33267
4444	265978	33209
4445	266030	33149
4446	266086	33088
4447	266144	33028
4448	266199	32968
4449	266250	32907
4450	266311	32847
4451	266366	32787
4452	266419	32726
4453	266469	32665
4454	266520	32604
4455	266573	32543
4456	266635	32484
4457	266688	32423
4458	266737	32362
4459	266782	32301
4460	266834	32240
4461	266892	32180
4462	266947	32119
4463	267012	32060
4464	267070	32000
4465	267121	31939
4466	267177	31879
4467	267237	31819
4468	267301	31760
4469	267360	31700
4470	267428	31641
4471	267483	31581
4472	267535	31520
4473	267599	31461
4474	267657	31401
4475	267711	31340
4476	267768	31280
4477	267825	31220
4478	267882	31160
4479	267935	31099
4480	267987	31038
4481	268049	30979
4482	268108	30919
4483	268167	30859
4484	268225	30799
4485	268281	30739
4486	268337	30679
4487	268403	30620
4488	268458	30559
4489	268513	30499
4490	268566	30438
4491	268625	30378
4492	268684	30318
4493	268747	30259
4494	268803	30199
4495	268862	30139
4496	268919	30079
4497	268978	30019
4498	269035	29959
4499	269098	29899
4500	269151	29839
4501	269207	29779
4502	269264	29718
4503	269322	29658
4504	269389	29599
4505	269448	29540
4506	269509	29480
4507	269562	29419
4508	269617	29359
4509	269677	29299
4510	269731	29239
4511	269794	29179
4512	269851	29119
4513	269906	29059
4514	269961	28999
4515	270016	28938
4516	270068	28878
4517	270130	28818
4518	270185	28758
4519	270235	28697
4520	270297	28637
4521	270360	28578
4522	270417	28518
4523	270474	28458
4524	270541	28399
4525	270604	28339
4526	270680	28281
4527	270747	28222
4528	270831	28165
4529	270901	28106
4530	270981	28049
4531	271051	27990
4532	271127	27932
4533	271206	27874
4534	271274	27815
4535	271353	27757
4536	271430	27699
4537	271498	27640
4538	271570	27581
4539	271641	27523
4540	271714	27464
4541	271788	27406
4542	271857	27347
4543	271930	27288
4544	272000	27229
4545	272072	27171
4546	272146	27112
4547	272223	27054
4548	272299	26996
4549	272376	26938
4550	272466	26881
4551	272552	26824
4552	272653	26768
4553	272748	26711
4554	272826	26653
4555	272911	26596
4556	272989	26538
4557	273080	26481
4558	273171	26424
4559	273255	26366
4560	273345	26309
4561	273433	26252
4562	273531	26196
4563	273621	26139
4564	273705	26081
4565	273784	26023
4566	273857	25964
4567	273953	25908
4568	274042	25850
4569	274124	25792
4570	274202	25734
4571	274281	25676
4572	274385	25620
4573	274479	25563
4574	274563	25505
4575	274675	25450
4576	274768	25393
4577	274852	25335
4578	274935	25277
4579	275016	25219
4580	275097	25161
4581	275173	25103
4582	275258	25045
4583	275351	24988
4584	275436	24930
4585	275518	24872
4586	275612	24815
4587	275702	24757
4588	275778	24699
4589	275858	24640
4590	275945	24583
4591	276033	24525
4592	276116	24467
4593	276202	24409
4594	276287	24351
4595	276398	24296
4596	276481	24238
4597	276569	24180
4598	276649	24121
4599	276732	24063
4600	276817	24005
4601	276900	23947
4602	276982	23889
4603	277068	23831
4604	277141	23772
4605	277233	23714
4606	277330	23657
4607	277437	23601
4608	277525	23543
4609	277603	23484
4610	277687	23426
4611	277763	23367
4612	277849	23309
4613	277923	23250
4614	277999	23191
4615	278075	23132
4616	278155	23074
4617	278232	23015
4618	278314	22956
4619	278402	22898
4620	278481	22840
4621	278563	22781
4622	278646	22723
4623	278722	22664
4624	278799	22605
4625	278887	22547
4626	278972	22488
4627	279048	22429
4628	279124	22370
4629	279211	22312
4630	279292	22254
4631	279381	22196
4632	279464	22137
4633	279543	22078
4634	279636	22020
4635	279718	21962
4636	279792	21903
4637	279873	21844
4638	279958	21785
4639	280044	21727
4640	280128	21669
4641	280210	21610
4642	280295	21551
4643	280385	21493
4644	280458	21434
4645	280542	21375
4646	280628	21317
4647	280708	21258
4648	280782	21199
4649	280864	21140
4650	280947	21081
4651	281024	21022
4652	281109	20963
4653	281190	20905
4654	281278	20846
4655	281374	20788
4656	281462	20730
4657	281536	20670
4658	281622	20612
4659	281703	20553
4660	281780	20494
4661	281862	20435
4662	281945	20376
4663	282026	20317
4664	282105	20258
4665	282180	20198
4666	282275	20140
4667	282363	20082
4668	282437	20022
4669	282514	19963
4670	282600	19904
4671	282686	19846
4672	282764	19786
4673	282838	19727
4674	282917	19668
4675	283006	19609
4676	283115	19552
4677	283204	19493
4678	283301	19435
4679	283397	19377
4680	283480	19318
4681	283572	19260
4682	283663	19201
4683	283766	19143
4684	283864	19085
4685	283964	19027
4686	284063	18969
4687	284148	18910
4688	284232	18851
4689	284339	18794
4690	284431	18735
4691	284530	18677
4692	284622	18619
4693	284726	18561
4694	284822	18502
4695	284925	18444
4696	285015	18386
4697	285095	18326
4698	285167	18266
4699	285261	18208
4700	285387	18151
4701	285490	18093
4702	285562	18033
4703	285647	17974
4704	285764	17917
4705	285841	17857
4706	285931	17798
4707	286012	17739
4708	286090	17679
4709	286166	17619
4710	286249	17560
4711	286339	17501
4712	286417	17441
4713	286501	17382
4714	286577	17322
4715	286734	17267
4716	286841	17209
4717	286931	17150
4718	287021	17091
4719	287102	17031
4720	287184	16971
4721	287315	16915
4722	287436	16857
4723	287532	16799
4724	287621	16739
4725	287702	16680
4726	287784	16620
4727	287886	16561
4728	287965	16502
4729	288045	16442
4730	288122	16382
4731	288199	16322
4732	288302	16263
4733	288389	16204
4734	288463	16144
4735	288543	16084
4736	288629	16024
4737	288707	15964
4738	288782	15904
4739	288893	15846
4740	289035	15789
4741	289151	15732
4742	289273	15674
4743	289394	15616
4744	289498	15557
4745	289611	15499
4746	289708	15440
4747	289806	15381
4748	289918	15323
4749	290024	15264
4750	290122	15205
4751	290236	15147
4752	290328	15087
4753	290417	15027
4754	290501	14967
4755	290591	14908
4756	290682	14848
4757	290766	14788
4758	290866	14729
4759	290968	14670
4760	291082	14612
4761	291181	14552
4762	291295	14494
4763	291396	14435
4764	291482	14375
4765	291579	14315
4766	291670	14256
4767	291756	14196
4768	291855	14136
4769	291946	14077
4770	292045	14017
4771	292185	13960
4772	292309	13902
